	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_008297|gb|DQ566941|Mus_musculus:7:69788949:69788978:Plus	0	0	1	0	0	0	0	0.5	0.5	1
mmu_piR_000268|gb|DQ540177|Mus_musculus:9:51947842:51947870:Plus	0	0	1	0	1	0	0	1	0	1
mmu_piR_022449|gb|DQ704444|Mus_musculus:7:52777684:52777712:Plus	0	0	1	0	0	0	0	0	0	1
mmu_piR_025903|gb|DQ709426|Mus_musculus:8:95079188:95079218:Plus	0	0	1	0	1	0	1	0	0	1
mmu_piR_027254|gb|DQ711401|Mus_musculus:2:92343645:92343674:Plus	0	0	1	0	0	1	0	0	1	0
mmu_piR_013758|gb|DQ691619|Mus_musculus:6:127775126:127775154:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_018523|gb|DQ698677|Mus_musculus:4:93814640:93814667:Minus	0	0	1	0	1	0	0	1	2	0
mmu_piR_008467|gb|DQ567549|Mus_musculus:6:127783498:127783525:Plus	0	0	1	1	0	0	0	1	0	0
mmu_piR_031145|gb|DQ716952|Mus_musculus:5:150084817:150084838:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009743|gb|DQ685403|Mus_musculus:2:92355842:92355871:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_039301|gb|piRNA_3004|Mus_musculus:7:69790586:69790611:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_014806|gb|DQ693173|Mus_musculus:11:103251467:103251496:Plus	0	0	1	0	0	1	0	0	0	1
mmu_piR_011759|gb|DQ688527|Mus_musculus:15:103020700:103020729:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_002573|gb|DQ546957|Mus_musculus:8:38562663:38562690:Minus	0	0	1	1	0	0	1	0	0	0
mmu_piR_027303|gb|DQ711468|Mus_musculus:8:95082267:95082295:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_011477|gb|DQ688108|Mus_musculus:9:67549838:67549864:Plus	0	0	1	0	0	0	1	0	0	0
mmu_piR_001431|gb|DQ543380|Mus_musculus:17:27070913:27070941:Plus	0	0	1	0	0	0	0	0	0	0.5
mmu_piR_008872|gb|DQ568724|Mus_musculus:6:127765226:127765257:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019569|gb|DQ700191|Mus_musculus:2:92375405:92375433:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_026437|gb|DQ710227|Mus_musculus:6:127797242:127797271:Plus	0	0	1	0	0	0	0	0	1	1
mmu_piR_033443|gb|DQ720334|Mus_musculus:9:54030684:54030713:Minus	0	0	1	2.5	1	0	0.5	0	1	0
mmu_piR_000127|gb|AB251253|Mus_musculus:17:27026962:27026988:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_037847|gb|DQ726718|Mus_musculus:17:48578775:48578804:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_038009|gb|DQ726966|Mus_musculus:3:111867927:111867957:Minus	0	0	1	3	0	1	1	1	3	3
mmu_piR_030610|gb|DQ716199|Mus_musculus:6:127803980:127804010:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036190|gb|DQ724348|Mus_musculus:8:96307969:96307999:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_018796|gb|DQ699082|Mus_musculus:4:93820044:93820072:Minus	0	0	1	0	0	0	0	1	0	1
mmu_piR_009966|gb|DQ685766|Mus_musculus:12:98789309:98789338:Minus	0	0	1	1	0	0	0	0	2	1
mmu_piR_016558|gb|DQ695763|Mus_musculus:2:92393383:92393409:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036464|gb|DQ724733|Mus_musculus:6:127771151:127771180:Plus	0	0	1	0	2	0	0	0	0	1
mmu_piR_037617|gb|DQ726389|Mus_musculus:15:72932764:72932792:Minus	0	0	1	1	0	0	0	0	0	0
mmu_piR_012217|gb|DQ689272|Mus_musculus:2:92370530:92370559:Plus	0	0	1	0	0	0.5	0	0	0	0
mmu_piR_025505|gb|DQ708850|Mus_musculus:6:87957654:87957683:Minus	0	0	1	1	0.5	0	1	0	0	0
mmu_piR_039325|gb|piRNA_3046|Mus_musculus:7:73693143:73693172:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_007223|gb|DQ563211|Mus_musculus:2:92342214:92342243:Plus	0	0	1	1	0	0	2	0.5	0	0.5
mmu_piR_034323|gb|DQ721620|Mus_musculus:18:67186350:67186379:Minus	0	0	1	0	0	1	2	1	0	1
mmu_piR_036923|gb|DQ725391|Mus_musculus:12:98822415:98822444:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_035844|gb|DQ723855|Mus_musculus:4:100106314:100106343:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_013288|gb|DQ690895|Mus_musculus:9:54039146:54039176:Minus	0	0	1	1	0	0	0	0	0	0
mmu_piR_031886|gb|DQ717991|Mus_musculus:7:72988656:72988686:Plus	0	0	1	2	1	1	1	1	1	2
mmu_piR_022190|gb|DQ704047|Mus_musculus:7:73673367:73673396:Minus	0	0	1	0	0	0.5	0	1.5	0	0.5
mmu_piR_035797|gb|DQ723784|Mus_musculus:4:93784372:93784402:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_032031|gb|DQ718194|Mus_musculus:6:108821378:108821407:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_011322|gb|DQ687873|Mus_musculus:10:20000884:20000913:Minus	0	0	1	0	0	0	2	0	0	0
mmu_piR_024636|gb|DQ707618|Mus_musculus:9:67499050:67499078:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_007213|gb|DQ563180|Mus_musculus:6:127768821:127768848:Plus	0	0	1	0	0	0.5	0	0	0.5	0
mmu_piR_001691|gb|DQ544184|Mus_musculus:2:150844388:150844416:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_013510|gb|DQ691242|Mus_musculus:12:98804225:98804253:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_010796|gb|DQ687076|Mus_musculus:6:87933088:87933118:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_003653|gb|DQ550488|Mus_musculus:9:54030659:54030688:Minus	0	0	1	1	0	0.5	0.333333333333333	0	0	0
mmu_piR_037653|gb|DQ726440|Mus_musculus:17:27035107:27035134:Minus	0	0	1	0	1	0	0	0	1	0
mmu_piR_027782|gb|DQ712160|Mus_musculus:17:66114110:66114138:Plus	0	0	1	0.5	0.5	0	0	0	0	0
mmu_piR_029740|gb|DQ714968|Mus_musculus:12:98814855:98814884:Minus	0	0	1	0	0	1	3	0	0	0
mmu_piR_010516|gb|DQ686643|Mus_musculus:5:113577580:113577605:Minus	0	0	1	1	0	0	0	0	0	2
mmu_piR_038562|gb|piRNA_1525|Mus_musculus:17:27067782:27067807:Plus	0	0	1	0.5	1	0	0.5	0	0	0.5
mmu_piR_001098|gb|DQ542343|Mus_musculus:12:98796670:98796699:Minus	0	0	1	1	0	0	1	0	3	2
mmu_piR_005861|gb|DQ557651|Mus_musculus:2:150951520:150951548:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_028668|gb|DQ713414|Mus_musculus:7:69785967:69785997:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036905|gb|DQ725364|Mus_musculus:6:81862529:81862558:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_030163|gb|DQ715578|Mus_musculus:2:92373660:92373688:Plus	0	0	1	1	0.5	0	0	0	0	0
mmu_piR_005014|gb|DQ554825|Mus_musculus:6:128153707:128153735:Minus	0	0	1	0	0	1	0	0	1	3
mmu_piR_018239|gb|DQ698249|Mus_musculus:18:67190032:67190059:Minus	0	0	1	0	1	0	0	0	0	0
mmu_piR_024474|gb|DQ707368|Mus_musculus:10:18492682:18492711:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019704|gb|DQ700396|Mus_musculus:5:113566133:113566162:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_016274|gb|DQ695341|Mus_musculus:17:27085501:27085530:Plus	0	0	1	1	1	0	0	0	2	0.5
mmu_piR_023391|gb|DQ705784|Mus_musculus:6:127778875:127778902:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_038642|gb|piRNA_1691|Mus_musculus:17:27053835:27053860:Plus	0	0	1	0	0	0	0	0.5	0	0
mmu_piR_039704|gb|piRNA_436|Mus_musculus:12:98788614:98788642:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_035043|gb|DQ722665|Mus_musculus:10:75298501:75298531:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_039257|gb|piRNA_2937|Mus_musculus:7:73658641:73658666:Minus	0	0	1	0	1	0	0	0	0	0
mmu_piR_023741|gb|DQ706317|Mus_musculus:17:27038853:27038879:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_010650|gb|DQ686851|Mus_musculus:12:98826344:98826373:Plus	0	0	1	0	1	0	0	1	0	0
mmu_piR_020732|gb|DQ701929|Mus_musculus:15:83182369:83182397:Minus	0	0	1	0	0	0	1	0	1	0
mmu_piR_020557|gb|DQ701667|Mus_musculus:2:92389227:92389256:Plus	0	0	1	1	1	1	0	0	0	1
mmu_piR_021048|gb|DQ702364|Mus_musculus:17:34764853:34764879:Minus	0	0	1	0	0	0	1	0	0	2
mmu_piR_030997|gb|DQ716752|Mus_musculus:13:21511196:21511225:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_014167|gb|DQ692233|Mus_musculus:17:27042100:27042129:Minus	0	0	1	0	1	0	1	0	0	0
mmu_piR_004717|gb|DQ553873|Mus_musculus:14:43861546:43861575:Plus	0	0	1	0	1	0	1	0	0	0
mmu_piR_035267|gb|DQ723006|Mus_musculus:15:74472126:74472152:Plus	0	0	1	0.5	0	2	0	1	0	0
mmu_piR_032448|gb|DQ718816|Mus_musculus:15:74466175:74466203:Plus	0	0	1	0	0	0	0.5	0	0	0
mmu_piR_005324|gb|DQ555795|Mus_musculus:17:66100959:66100988:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_026072|gb|DQ709683|Mus_musculus:11:100277691:100277720:Minus	0	0	1	1	0	1	2	0	0	0
mmu_piR_030703|gb|DQ716330|Mus_musculus:4:61710822:61710848:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_030661|gb|DQ716269|Mus_musculus:2:92353637:92353666:Plus	0	0	1	0	0	0	0	1	0	1
mmu_piR_008457|gb|DQ567520|Mus_musculus:3:35065013:35065041:Plus	0	0	1	0	0	0	2	0	0	0
mmu_piR_021974|gb|DQ703713|Mus_musculus:1:93387678:93387707:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_035310|gb|DQ723066|Mus_musculus:17:66128233:66128261:Plus	0	0	1	0	0	1	1	0	0	0
mmu_piR_023046|gb|DQ705286|Mus_musculus:17:27037257:27037288:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_012587|gb|DQ689823|Mus_musculus:14:23182677:23182705:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_012446|gb|DQ689605|Mus_musculus:2:92385550:92385579:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_025747|gb|DQ709205|Mus_musculus:12:119497695:119497722:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_026403|gb|DQ710175|Mus_musculus:7:73690326:73690353:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_004013|gb|DQ551391|Mus_musculus:13:52135740:52135769:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_020437|gb|DQ701490|Mus_musculus:7:69785092:69785121:Plus	0	0	1	1	1	2	2	2	1	0
mmu_piR_013351|gb|DQ690994|Mus_musculus:4:93779285:93779315:Minus	0	0	1	0	1	0	0	1	0	0
mmu_piR_018329|gb|DQ698378|Mus_musculus:17:27054961:27054991:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_006089|gb|DQ558236|Mus_musculus:7:73694091:73694119:Plus	0	0	1	0	0.5	1	0	0	0	0
mmu_piR_007534|gb|DQ564272|Mus_musculus:14:22940225:22940255:Plus	0	0	1	1	0	0	0	0	1	0
mmu_piR_013480|gb|DQ691197|Mus_musculus:10:86049987:86050015:Plus	0	0	1	0	0	0	1	0	0	0
mmu_piR_037516|gb|DQ726249|Mus_musculus:9:54031918:54031946:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_037201|gb|DQ725789|Mus_musculus:5:150083545:150083569:Minus	0	0	1	1	2	0	0	0	1	0
mmu_piR_018998|gb|DQ699369|Mus_musculus:15:74473933:74473962:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_029283|gb|DQ714332|Mus_musculus:9:67517790:67517815:Minus	0	0	1	1	0	0	1	0	0	0
mmu_piR_032205|gb|DQ718461|Mus_musculus:7:73657039:73657070:Minus	0	0	1	0	0	0	0	1	1	0
mmu_piR_008014|gb|DQ565930|Mus_musculus:12:98800782:98800812:Minus	0	0	1	0	0	0	0.5	0	2.5	0
mmu_piR_014382|gb|DQ692545|Mus_musculus:17:66127858:66127887:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_038830|gb|piRNA_2050|Mus_musculus:2:92383577:92383599:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008074|gb|DQ566132|Mus_musculus:2:150951883:150951912:Minus	0	0	1	0	0	0	0	0	1	5
mmu_piR_026224|gb|DQ709918|Mus_musculus:18:67164927:67164956:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021216|gb|DQ702598|Mus_musculus:10:66092100:66092129:Minus	0	0	1	1	0	0	0	0	1	1
mmu_piR_006352|gb|DQ560953|Mus_musculus:12:98810063:98810092:Minus	0	0	1	0	1	0	0	0	0	0
mmu_piR_030494|gb|DQ716042|Mus_musculus:18:67176110:67176139:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_037134|gb|DQ725691|Mus_musculus:9:67497029:67497057:Minus	0	0	1	1	0	0	1	0	0	0
mmu_piR_037402|gb|DQ726085|Mus_musculus:9:67550970:67550999:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_014525|gb|DQ692759|Mus_musculus:2:92383315:92383343:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005064|gb|DQ554981|Mus_musculus:4:93777826:93777854:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_027406|gb|DQ711622|Mus_musculus:1:93234526:93234556:Minus	0	0	1	1	0	1	0	0	1	0
mmu_piR_035259|gb|DQ722994|Mus_musculus:7:69786196:69786224:Plus	0	0	1	0	0	0	0	0	2	1
mmu_piR_006771|gb|DQ561931|Mus_musculus:6:81863987:81864016:Minus	0	0	1	0	1	1	0	0	0	1
mmu_piR_008426|gb|DQ567402|Mus_musculus:17:27039429:27039456:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_032852|gb|DQ719416|Mus_musculus:6:127763960:127763988:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_024482|gb|DQ707378|Mus_musculus:12:98789295:98789325:Minus	0	0	1	1	0	1	1	0	0	0
mmu_piR_038073|gb|DQ727054|Mus_musculus:10:66093207:66093235:Minus	0	0	1	1	0	1	0	0	0	0
mmu_piR_020634|gb|DQ701776|Mus_musculus:15:59106250:59106278:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_025736|gb|DQ709194|Mus_musculus:11:107813216:107813246:Plus	0	0	1	2	2	0.5	1.5	0	1.5	0
mmu_piR_011926|gb|DQ688794|Mus_musculus:6:128154646:128154673:Minus	0	0	1	1	0	0	0	0	0	0
mmu_piR_020365|gb|DQ701392|Mus_musculus:18:67171114:67171143:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_012306|gb|DQ689401|Mus_musculus:6:127798983:127799009:Plus	0	0	1	0	1	0	0	1	0	0
mmu_piR_004917|gb|DQ554395|Mus_musculus:9:67538507:67538537:Plus	0	0	1	1	0	0	1	0	1	0
mmu_piR_036927|gb|DQ725395|Mus_musculus:4:93822784:93822812:Minus	0	0	1	1	0	0	0	0	1	1
mmu_piR_036799|gb|DQ725205|Mus_musculus:9:67505782:67505809:Minus	0	0	1	0	2	0	0	0	0	1
mmu_piR_004330|gb|DQ552585|Mus_musculus:18:67181890:67181920:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_020019|gb|DQ700879|Mus_musculus:5:150094687:150094717:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_015477|gb|DQ694160|Mus_musculus:14:23180325:23180352:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_014923|gb|DQ693344|Mus_musculus:2:100223679:100223706:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_034328|gb|DQ721626|Mus_musculus:6:127781327:127781356:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_035210|gb|DQ722919|Mus_musculus:10:62074066:62074096:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_036666|gb|DQ725023|Mus_musculus:4:93812073:93812096:Minus	0	0	1	0	0	0	0	0	0	1
mmu_piR_037241|gb|DQ725847|Mus_musculus:4:123341716:123341744:Minus	0	0	1	0	0	2	0	0	0	1
mmu_piR_024844|gb|DQ707902|Mus_musculus:7:69778616:69778646:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_005717|gb|DQ557181|Mus_musculus:15:74469688:74469714:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_032428|gb|DQ718788|Mus_musculus:15:83183906:83183934:Minus	0	0	1	0	0	1	0	0	2.5	0
mmu_piR_036260|gb|DQ724445|Mus_musculus:13:52134663:52134691:Plus	0	0	1	0	0	0	0	0.833333333333333	0	0
mmu_piR_015766|gb|DQ694577|Mus_musculus:10:86004425:86004453:Minus	0	0	1	1	0	1	0	1	0	0
mmu_piR_001987|gb|DQ544874|Mus_musculus:2:92361816:92361845:Plus	0	0	1	1	0	1	1	0	0	0
mmu_piR_020912|gb|DQ702184|Mus_musculus:7:69759890:69759919:Minus	0	0	1	0	0	0	2.5	0	1	0
mmu_piR_027708|gb|DQ712048|Mus_musculus:12:98814881:98814909:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009325|gb|DQ684709|Mus_musculus:17:27045917:27045946:Minus	0	0	1	1	0	0	0.5	0	0.5	0
mmu_piR_010297|gb|DQ686282|Mus_musculus:10:66093429:66093458:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_037805|gb|DQ726654|Mus_musculus:11:103251481:103251510:Plus	0	0	1	1	0	3	1	0.5	1	0
mmu_piR_004891|gb|DQ554323|Mus_musculus:13:53408090:53408118:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_006327|gb|DQ560894|Mus_musculus:7:72978016:72978046:Minus	0	0	1	0	0	0	0	2	0	1
mmu_piR_022763|gb|DQ704880|Mus_musculus:15:59085941:59085970:Minus	0	0	1	0	1	0	0	1	0	0
mmu_piR_010422|gb|DQ686487|Mus_musculus:2:92394871:92394900:Plus	0	0	1	0	0	1.5	0	0	0	1
mmu_piR_029267|gb|DQ714306|Mus_musculus:12:98796785:98796814:Minus	0	0	1	1	0	0	0	0	1	0
mmu_piR_029624|gb|DQ714806|Mus_musculus:6:81864852:81864881:Minus	0	0	1	2	0	1	0	0	0	0
mmu_piR_036915|gb|DQ725378|Mus_musculus:18:67198459:67198484:Plus	0	0	1	0	0	0	1	0	1	0
mmu_piR_003929|gb|DQ551210|Mus_musculus:15:74471780:74471809:Plus	0	0	1	0	0	0	0.2	0.5	0	0
mmu_piR_030820|gb|DQ716496|Mus_musculus:15:59104219:59104247:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_025922|gb|DQ709452|Mus_musculus:6:85955682:85955711:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_018506|gb|DQ698656|Mus_musculus:10:18489961:18489991:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_038513|gb|piRNA_1430|Mus_musculus:17:27085273:27085296:Plus	0	0	1	0	0	0	0	1	0	0.333333333333333
mmu_piR_038049|gb|DQ727020|Mus_musculus:5:113587912:113587941:Plus	0	0	1	2	1	2	3	1	2	1
mmu_piR_004748|gb|DQ553971|Mus_musculus:6:13045009:13045037:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_010400|gb|DQ686452|Mus_musculus:15:59099214:59099241:Minus	0	0	1	0	0	1	0	0	0	0
mmu_piR_012445|gb|DQ689604|Mus_musculus:6:88788899:88788922:Plus	0	0	1	0	0	0	1	0	0	1
mmu_piR_029245|gb|DQ714273|Mus_musculus:4:93776060:93776089:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_009933|gb|DQ685713|Mus_musculus:18:67189733:67189759:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_024858|gb|DQ707920|Mus_musculus:9:54017287:54017315:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_022821|gb|DQ704956|Mus_musculus:14:23199277:23199301:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_031035|gb|DQ716807|Mus_musculus:7:69759214:69759244:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008637|gb|DQ568054|Mus_musculus:2:92372393:92372421:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019105|gb|DQ699517|Mus_musculus:14:22928576:22928602:Plus	0	0	1	0	0	0	0	1	0	0
mmu_piR_006635|gb|DQ561633|Mus_musculus:5:136556299:136556328:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_010470|gb|DQ686566|Mus_musculus:15:59082498:59082527:Minus	0	0	1	0	0	0	1	0.5	0	1
mmu_piR_037049|gb|DQ725576|Mus_musculus:2:92362104:92362134:Plus	0	0	1	0	0	0	0	0	0	1
mmu_piR_032366|gb|DQ718696|Mus_musculus:12:98810659:98810688:Minus	0	0	1	0	0	0	0	0	0.5	0
mmu_piR_009450|gb|DQ684937|Mus_musculus:6:127778044:127778066:Plus	0	0	1	0	0	0	2	1	0	0
mmu_piR_022696|gb|DQ704794|Mus_musculus:6:127783340:127783366:Plus	0	0	1	0	0	0	1	0	0	0
mmu_piR_012294|gb|DQ689386|Mus_musculus:15:78490619:78490648:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_036316|gb|DQ724529|Mus_musculus:15:59080714:59080743:Minus	0	0	1	0	1	0	1	0	1	0
mmu_piR_009418|gb|DQ684869|Mus_musculus:14:43700108:43700136:Minus	0	0	1	0	2	0	0	2	3	0
mmu_piR_015332|gb|DQ693939|Mus_musculus:7:69793514:69793543:Plus	0	0	1	1	0	0	1	0	0	0
mmu_piR_014932|gb|DQ693357|Mus_musculus:2:150839239:150839267:Plus	0	0	1	1	0	0	0	0	0	0
mmu_piR_021067|gb|DQ702390|Mus_musculus:11:119122667:119122685:Plus	0	0	1	1	0	0	1	0	3	1
mmu_piR_021393|gb|DQ702851|Mus_musculus:13:52132635:52132663:Plus	0	0	1	0.5	2	1	0	0	0.5	0
mmu_piR_004533|gb|DQ553300|Mus_musculus:2:150837285:150837315:Plus	0	0	1	0	0	1	0	1	0	0
mmu_piR_003039|gb|DQ548427|Mus_musculus:5:150070037:150070062:Minus	0	0	1	0	0	0	0	0	1	0
mmu_piR_019754|gb|DQ700464|Mus_musculus:15:83183044:83183072:Minus	0	0	1	0	0	0	0	1	0	0
mmu_piR_037307|gb|DQ725943|Mus_musculus:2:150841941:150841970:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_022141|gb|DQ703966|Mus_musculus:1:93234742:93234770:Minus	0	0	1	1	0	0	0	0	0	0
mmu_piR_001470|gb|DQ543468|Mus_musculus:10:127101845:127101872:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_005520|gb|DQ556577|Mus_musculus:7:72984526:72984556:Plus	0	0	1	0	0.5	0	0	1	0	0
mmu_piR_039330|gb|piRNA_3057|Mus_musculus:7:69779665:69779687:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_007939|gb|DQ565660|Mus_musculus:9:67554059:67554088:Plus	0	0	1	0	0	0	0	0	1	0
mmu_piR_004469|gb|DQ553064|Mus_musculus:15:74470155:74470185:Plus	0	0	1	2.5	0	0	0	0	0	0
mmu_piR_031647|gb|DQ717669|Mus_musculus:2:150847316:150847345:Plus	0	0	1	1	0	1	0	1	0.5	0
mmu_piR_000397|gb|DQ540479|Mus_musculus:17:66097975:66098005:Minus	0	0	1	0	0	0	1	0	0	0
mmu_piR_019761|gb|DQ700474|Mus_musculus:9:67493413:67493443:Minus	0	0	1	0	0	0	1	0	1	1
mmu_piR_036949|gb|DQ725431|Mus_musculus:7:73682119:73682149:Minus	0	0	1	0	1	0	0	0	0	0
mmu_piR_034035|gb|DQ721203|Mus_musculus:7:73689297:73689326:Minus	0	0	1	0	0	1	2	2	3	0
mmu_piR_038110|gb|DQ727103|Mus_musculus:14:22934270:22934297:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_019056|gb|DQ699441|Mus_musculus:6:127765470:127765495:Plus	0	0	1	1	1	3	1	0	0	1
mmu_piR_034043|gb|DQ721213|Mus_musculus:17:27050275:27050301:Minus	0	0	1	0	1	0	1	0	1.5	0
mmu_piR_008571|gb|DQ567863|Mus_musculus:15:78470293:78470321:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_021425|gb|DQ702894|Mus_musculus:7:69803253:69803280:Plus	0	0	1	0	0	1	0	0	0	0
mmu_piR_010546|gb|DQ686695|Mus_musculus:2:92362758:92362788:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_008778|gb|DQ568435|Mus_musculus:6:85954941:85954966:Minus	0	0	1	1	0	2	0.5	0	0.5	0
mmu_piR_026917|gb|DQ710894|Mus_musculus:2:92356775:92356803:Plus	0	0	1	0	1	0	0	0	0	0
mmu_piR_017900|gb|DQ697725|Mus_musculus:17:66120024:66120049:Plus	0	0	1	0	1	0	0	1	0	0
mmu_piR_034114|gb|DQ721313|Mus_musculus:17:66119795:66119823:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_028619|gb|DQ713348|Mus_musculus:7:69780999:69781028:Minus	0	0	1	0	0	1	1	0	1	0
mmu_piR_007714|gb|DQ564869|Mus_musculus:5:113587819:113587847:Plus	0	0	1	0	0	1	0	1	0	1
mmu_piR_024830|gb|DQ707881|Mus_musculus:17:27072307:27072338:Plus	0	0	1	0	0	0	0	0	0	0
mmu_piR_007762|gb|DQ565027|Mus_musculus:7:73659839:73659867:Minus	0	0	1	2	0	1	0	1	0	0
mmu_piR_037888|gb|DQ726779|Mus_musculus:5:115105664:115105692:Minus	0	0	1	0	0	0	0	1	0	1
mmu_piR_039973|gb|piRNA_972|Mus_musculus:17:48578320:48578342:Minus	0	0	1	0	0	1.5	0	0	0	0
mmu_piR_015836|gb|DQ694687|Mus_musculus:9:67537041:67537070:Plus	0	0	1	0	0	0	1	0	0	1
mmu_piR_002925|gb|DQ548063|Mus_musculus:5:150080086:150080117:Minus	0	0	1	2	0	0	2	1	3	2
mmu_piR_021702|gb|DQ703302|Mus_musculus:13:50774286:50774315:Minus	0	0	1	0	0	0	1	0	1	0
mmu_piR_027020|gb|DQ711040|Mus_musculus:1:127002763:127002792:Plus	0	0	1	0	0	0	0	0	3	0
mmu_piR_037584|gb|DQ726346|Mus_musculus:2:92380739:92380767:Plus	0	0	1	0	0	0	0.5	1	0	0.5
mmu_piR_000841|gb|DQ541566|Mus_musculus:15:78483985:78484013:Minus	0	0	1	0	1	0	0	0	0	0
mmu_piR_028487|gb|DQ713165|Mus_musculus:6:128149388:128149416:Minus	0	0	1	0	0	0	0	0	0	0
mmu_piR_017282|gb|DQ696821|Mus_musculus:2:150950940:150950970:Minus	0	0	1	0.5	0	0	0.5	0	0	0
